"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"21317","서울특별시 관악구 신림동","598-167","0598","0167","데코빌(598-167)","47.1600","26.4500","202506","11","30,800","2","개인","개인","2012","법원단지5나길 6","-","중개거래","서울 관악구","25.09.03"
"21318","서울특별시 서초구 방배동","454-24","0454","0024","새천년방배빌라","66.9400","38.0520","202506","11","73,000","5","개인","개인","2002","방배천로4안길 36","-","중개거래","서울 서초구","25.10.02"
"21319","서울특별시 강동구 천호동","296-7","0296","0007","예담파크뷰","47.0400","27.9400","202506","11","50,000","2","개인","개인","2022","천중로21길 14","-","직거래","-","25.08.14"
"21320","서울특별시 송파구 풍납동","238-5","0238","0005","신일빌라","66.4800","44.0100","202506","11","59,000","4","개인","개인","1998","강동대로3길 21-6","-","중개거래","서울 송파구","25.07.07"
"21321","서울특별시 관악구 신림동","395-62","0395","0062","무궁화빌라트","49.0800","24.9900","202506","11","56,000","1","개인","개인","1993","방천길 15","-","중개거래","서울 관악구","25.10.14"
"21322","서울특별시 강동구 천호동","86-44","0086","0044","성창하이트빌라","60.6600","41.3400","202506","10","29,500","4","개인","개인","1992","천중로35나길 20","-","중개거래","서울 강동구","25.06.24"
"21323","서울특별시 송파구 잠실동","311-18","0311","0018","(311-18)","38.0200","22.4700","202506","10","43,500","3","개인","개인","2004","백제고분로12길 11-23","-","중개거래","서울 송파구","25.07.30"
"21324","서울특별시 송파구 잠실동","210-34","0210","0034","(210-34)","50.5150","27.3700","202506","10","55,000","3","개인","개인","2015","석촌호수로12길 3-11","-","중개거래","서울 송파구","25.09.08"
"21325","서울특별시 송파구 삼전동","122","0122","0000","삼전레이크빌라트(122-0)","99.6200","45.3100","202506","10","78,000","5","개인","개인","1997","백제고분로31길 16-4","-","중개거래","서울 송파구","25.06.27"
"21326","서울특별시 송파구 잠실동","244-3","0244","0003","퍼스트빌(244-3)","28.8500","19.3000","202506","10","30,300","4","개인","개인","2015","백제고분로19길 30-20","-","중개거래","서울 송파구","25.08.06"
"21327","서울특별시 서초구 우면동","7-4","0007","0004","우현","26.2800","12.5800","202506","10","34,000","3","개인","개인","2000","바우뫼로6길 22","-","중개거래","서울 서초구","25.10.30"
"21328","서울특별시 강동구 성내동","174-58","0174","0058","LAPUTA174","59.2100","39.2300","202506","10","67,000","3","개인","개인","2022","천호대로168라길 28-9","-","중개거래","서울 강동구","25.09.22"
"21329","서울특별시 송파구 송파동","97-58","0097","0058","마고빌","64.1100","36.2600","202506","10","41,200","3","개인","개인","2002","송파대로 366-7","-","중개거래","서울 송파구","26.01.28"
"21330","서울특별시 서초구 서초동","1619-2","1619","0002","더클래스","28.8500","18.8700","202506","10","59,000","5","개인","개인","2020","서초중앙로12길 48","-","직거래","-","25.06.26"
"21331","서울특별시 서초구 반포동","577-23","0577","0023","월든빌","71.5600","37.0000","202506","10","108,000","3","개인","법인","2013","동광로46길 4","-","중개거래","서울 서초구","25.08.01"
"21332","서울특별시 송파구 방이동","187-12","0187","0012","올림픽빌리지","48.5700","31.7316","202506","10","45,500","2","개인","개인","2014","양재대로71길 16-14","20250717","중개거래","서울 송파구","-"
"21333","서울특별시 관악구 신림동","534-23","0534","0023","삼하빌라(534-23)","66.1600","38.8000","202506","10","34,500","4","개인","개인","2003","신사로 72-4","-","중개거래","서울 관악구","25.07.21"
"21334","서울특별시 서초구 방배동","823-5","0823","0005","네오리치1차","34.6000","21.1070","202506","10","75,000","2","개인","법인","2023","동광로8길 3","-","중개거래","서울 서초구","25.10.16"
"21335","서울특별시 서초구 방배동","831-7","0831","0007","(831-7)","56.4200","34.3400","202506","10","73,000","2","개인","개인","2014","방배중앙로 112","-","중개거래","서울 서초구","25.08.29"
"21336","서울특별시 송파구 오금동","92-2","0092","0002","행운빌라","62.7700","33.7200","202506","10","35,000","4","개인","개인","2002","중대로40길 20-8","-","중개거래","서울 송파구","25.07.28"
"21337","서울특별시 강남구 논현동","149-18","0149","0018","라인빌리지(149-18)","17.6100","11.2500","202506","10","18,700","4","개인","개인","2012","논현로123길 52-5","-","중개거래","서울 양천구","25.07.02"
"21338","서울특별시 송파구 거여동","15-1","0015","0001","드림리치빌1","67.1200","39.7300","202506","10","37,000","5","개인","개인","2008","오금로57길 9-21","-","중개거래","서울 송파구","25.08.05"
"21339","서울특별시 서초구 방배동","931-23","0931","0023","(931-23)","36.4500","26.3800","202506","10","29,000","-1","개인","개인","2007","서초대로16길 52","-","중개거래","서울 서초구","25.09.15"
"21340","서울특별시 서초구 방배동","825-3","0825","0003","가온빌리지","43.0700","27.0000","202506","10","80,000","4","개인","개인","2020","동광로6길 6","-","중개거래","서울 서초구","25.08.29"
"21341","서울특별시 송파구 오금동","144-1","0144","0001","토브마스터클래스","25.7700","16.7200","202506","10","31,500","4","개인","개인","2019","성내천로 104","-","중개거래","서울 송파구","25.08.20"
"21342","서울특별시 송파구 삼전동","118-1","0118","0001","현대하이빌(118-1)","19.9500","9.6600","202506","10","22,100","3","개인","개인","2002","백제고분로31길 11-7","-","중개거래","서울 송파구","25.07.08"
"21343","서울특별시 송파구 삼전동","163-3","0163","0003","대명맨션가동","11.6100","4.7100","202506","10","10,800","4","법인","개인","1992","삼학사로11길 17","-","직거래","-","25.06.10"
"21344","서울특별시 관악구 신림동","708-2","0708","0002","오륜빌라A동(708-2)","40.8600","27.6800","202506","10","26,500","-1","기타","개인","1986","난곡로35다길 5","-","중개거래","서울 관악구","25.08.29"
"21345","서울특별시 관악구 신림동","96-66","0096","0066","(96-66)","58.0100","32.5000","202506","10","28,800","3","개인","개인","2002","신림로32길 7","-","중개거래","서울 관악구","25.08.04"
"21346","서울특별시 관악구 신림동","471-11","0471","0011","청림빌라","62.6400","29.6700","202506","10","31,700","2","개인","개인","1996","관천로19길 27","-","중개거래","서울 관악구","25.09.10"
"21347","서울특별시 관악구 신림동","646-467","0646","0467","리더스빌(646-467)","29.9800","17.3180","202506","10","17,700","3","개인","개인","2013","난곡로30길 54","-","중개거래","서울 관악구","25.09.03"
"21348","서울특별시 관악구 신림동","708-28","0708","0028","오륜빌라B동(708-28)","33.2500","25.3800","202506","10","25,000","2","기타","개인","1986","난곡로35다길 15-17","-","중개거래","서울 관악구","25.08.29"
"21349","서울특별시 강동구 성내동","411-5","0411","0005","한영빌라","57.3600","24.5100","202506","10","29,500","2","개인","개인","1992","양재대로95길 41","-","중개거래","서울 강동구","25.07.31"
"21350","서울특별시 강동구 고덕동","271-3","0271","0003","연희펠리시티3차","28.4900","20.1648","202506","10","51,000","6","개인","개인","2023","아리수로74길 17","-","중개거래","서울 강동구","25.11.11"
"21351","서울특별시 송파구 오금동","64-9","0064","0009","동산파크","29.9100","31.3551","202506","10","30,000","4","기타","개인","2017","동남로23길 38","-","중개거래","서울 송파구","25.06.30"
"21352","서울특별시 관악구 신림동","708-28","0708","0028","오륜빌라B동(708-28)","33.2500","25.3600","202506","10","25,000","1","기타","개인","1986","난곡로35다길 15-17","-","중개거래","서울 관악구","25.08.29"
"21353","서울특별시 강동구 천호동","47-36","0047","0036","도원아트빌","42.4200","24.2000","202506","10","24,500","2","개인","개인","2003","양재대로125길 47-5","-","중개거래","서울 강동구","25.08.12"
"21354","서울특별시 강서구 방화동","246-38","0246","0038","스카이빌","41.6500","30.7000","202506","10","29,900","4","개인","개인","2017","방화대로33길 8-1","-","중개거래","서울 강서구","25.06.30"
"21355","서울특별시 구로구 오류동","203-29","0203","0029","상호빌라","34.3700","27.1000","202506","10","27,000","1","개인","개인","2001","서해안로18길 5","-","중개거래","서울 구로구","25.07.31"
"21356","서울특별시 강서구 내발산동","670-33","0670","0033","문성하이츠빌라","56.3400","27.2000","202506","10","9,000","-1","개인","개인","1995","우장산로2길 15-4","20250728","중개거래","서울 강서구","-"
"21357","서울특별시 영등포구 신길동","4651","4651","0000","영진아트빌라(4651-0)","44.9800","30.5200","202506","10","25,500","3","개인","개인","1992","신길로16길 9-2","-","중개거래","서울 영등포구","25.06.23"
"21358","서울특별시 동작구 사당동","449-58","0449","0058","한백리츠빌(449-58)","58.6900","34.1700","202506","10","63,000","4","개인","개인","2016","남부순환로259길 18","-","중개거래","서울 동작구","25.11.04"
"21359","서울특별시 양천구 신월동","221-6","0221","0006","벨라하우스","25.7000","16.0500","202506","10","19,000","6","개인","개인","2018","남부순환로63길 10-1","-","중개거래","서울 양천구","25.07.28"
"21360","서울특별시 영등포구 신길동","89-119","0089","0119","영모던빌","30.0000","19.2400","202506","10","47,000","3","개인","개인","2017","여의대방로53길 31","-","중개거래","서울 영등포구","25.07.21"
"21361","서울특별시 강서구 외발산동","230-3","0230","0003","보람타운A동","54.4850","25.5000","202506","10","18,800","5","개인","개인","2002","남부순환로19길 32","-","중개거래","서울 강서구","26.02.27"
"21362","서울특별시 금천구 시흥동","978-8","0978","0008","칠성트레빌2차978-8","72.7300","40.4900","202506","10","35,500","5","개인","개인","2003","시흥대로2길 8-45","-","직거래","-","25.06.30"
"21363","서울특별시 강서구 화곡동","366-36","0366","0036","더원","28.1100","18.5600","202506","10","29,100","5","개인","개인","2019","가로공원로82길 62","-","중개거래","서울 강서구","25.07.02"
"21364","서울특별시 강서구 등촌동","510-2","0510","0002","한울팰리스","29.9500","14.0800","202506","10","26,700","5","개인","개인","2017","등촌로 211","-","직거래","-","25.06.10"
"21365","서울특별시 동작구 상도동","214-146","0214","0146","행복한동행(214-146)","37.6900","30.3600","202506","10","34,800","2","개인","개인","2015","양녕로22바길 7","-","중개거래","서울 동작구","25.08.05"
"21366","서울특별시 동작구 상도동","279-29","0279","0029","페트라빌","65.6100","33.4200","202506","10","39,500","3","개인","개인","2003","성대로16길 64","-","중개거래","서울 동작구","25.09.30"
"21367","서울특별시 강서구 화곡동","881-16","0881","0016","삼익빌라","47.7000","23.6090","202506","10","18,000","4","개인","개인","1994","강서로5라길 62","-","중개거래","서울 강서구","25.08.22"
"21368","서울특별시 동작구 상도동","299-196","0299","0196","미소가(299-196)","50.2100","30.2500","202506","10","37,000","2","개인","개인","2010","국사봉6길 42","-","중개거래","서울 동작구","25.06.30"
"21369","서울특별시 동작구 상도동","356-1","0356","0001","명성주택","26.8400","19.4210","202506","10","29,800","3","개인","법인","2016","상도로17길 11","20250710","중개거래","서울 동작구","-"
"21370","서울특별시 동작구 상도동","22-57","0022","0057","다원빌","22.7700","11.7900","202506","10","16,400","4","개인","개인","2002","만양로1길 20","-","중개거래","서울 동작구","25.07.07"
"21371","서울특별시 동작구 상도동","210-133","0210","0133","휴먼빌레","29.9900","19.0700","202506","10","25,900","4","개인","개인","2013","양녕로25나길 13","-","중개거래","서울 동작구","25.07.10"
"21372","서울특별시 영등포구 대림동","662-11","0662","0011","해담채","35.4200","23.1000","202506","10","36,000","3","개인","개인","2017","가마산로41길 10","-","중개거래","서울 영등포구","25.06.30"
"21373","서울특별시 금천구 시흥동","826-15","0826","0015","크림하우스2차","38.7500","26.5940","202506","10","30,500","3","개인","법인","2022","금하로23나길 15","-","중개거래","서울 금천구","25.10.17"
"21374","서울특별시 영등포구 당산동1가","186-105","0186","0105","파비엥노블레스104동","29.8900","21.2600","202506","10","30,000","3","개인","개인","2018","영신로43길 8-16","-","중개거래","서울 광진구, 서울 영등포구","25.08.08"
